id,title,publication_date,description,channel_id,channel_title,viewCount,likeCount,favoriteCount,commentCount,url
2FQAOjQg_SM,이재명이 국민께 보내는 세번째 광고 [이재명의 초심],2022-02-21T05:30:00Z,"청년 이재명의 일기는 미래의 자신과의 약속이었습니다. 
지켜왔고, 지키고 있고, 끝까지 지켜갈 것입니다.
반드시. 반듯이. 이재명은 합니다. 

#이재명 의 초심 #이재명의세번째광고 #청년시절_일기 #이재명은합니다",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,985,155,0,17,https://www.youtube.com/watch?v=2FQAOjQg_SM
2fsOU4qnX-o,'민생회복 긴급조치' 더 늦어져선 안됩니다ㅣ최고위원회의,2024-04-19T00:05:42Z,2024년 4월 19일 금요일 오전 8시 30분 생중계,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,6696,1617,0,53,https://www.youtube.com/watch?v=2fsOU4qnX-o
2Fvk_27c7dQ,"[의사소통TV 9회] 황기철, ‘영웅과 잡범 사이’",2019-12-21T03:15:01Z,"아덴만의 ‘영웅’에서 ‘잡범’ 신세까지. '외로울까봐 잡범들이 있는 단체실에 넣어드렸다', ""내가 감옥에 가는 일은 전쟁에 져서 포로가 될 경우 뿐"". 황기철 전 해군참모총장의 모욕감과 김두관 의원의 검찰에 대한 분노.",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,4540,901,0,42,https://www.youtube.com/watch?v=2Fvk_27c7dQ
2gceC6e6RmE,빈대 난리통에 '맹물 살충제' 권하는 정부🥵,2023-11-06T08:36:05Z,"#빈대 #살충제 #질병관리청 #장경태 #더불어민주당 

과학 방역을 외치면서 출범했던 윤석열 정부가 방역 예산을 깎고, 맹물 방역 책임을 떠넘기는 사이 후퇴하다 못해 빈대 방역조차 실패하는 대한민국이 되고 있습니다. 정부는 면피성 입장만 내지 마시고 하루빨리 국민이 안심할 수 있는 대책을 마련하기 바랍니다.",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,6707,648,0,30,https://www.youtube.com/watch?v=2gceC6e6RmE
2GHb0Ba2928,[씀:LIVE] 5월 29일 최고위원회의 생중계,2020-05-29T01:01:29Z,"#더불어민주당 #최고위원회의 #생중계
5월 29일 금요일 오전 9시 30분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2846,604,0,26,https://www.youtube.com/watch?v=2GHb0Ba2928
2ghdZGd0gjk,"요동치는 국제정세, 위기의 순간 필요한 안보 대통령 #이재명",2022-02-26T04:31:41Z,#이재명 #김현종 #찬조연설,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1632,407,0,31,https://www.youtube.com/watch?v=2ghdZGd0gjk
2h0W2kampaI,[씀] 더불어민주당 상임위간사단 미래입법과제 점검회의,2020-12-03T09:19:13Z,"#더불어민주당 #이낙연 #미래입법과제
2020년 12월 03일 오후16시00분
00:00 영상시작
00:30 이낙연 더불어민주당 당대표
04:54 김태년 더불어민주당 원내대표",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1194,231,0,82,https://www.youtube.com/watch?v=2h0W2kampaI
2jDGGy_fIN4,"[씀] 민주당 인재영입 20호, 최기상 전 부장판사",2020-02-11T05:26:45Z,"#더불어민주당 #영입인재 #20호 #최기상 #판사 
[씀] 민주당 인재영입 20호, 최기상 전 부장판사",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2971,378,0,41,https://www.youtube.com/watch?v=2jDGGy_fIN4
2JgSogAA3G4,[씀:뭐했니LIVE] 3화. 같이 알까기랑 퀴즈게임해요!,2020-01-06T08:44:28Z,"#더불어민주당 #강선우 #황희두 #댓글 #소통
2020년 1월 6일 월요일 오후 4시 LIVE",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,4635,960,0,7,https://www.youtube.com/watch?v=2JgSogAA3G4
2Jy5vpYYZuk,[씀] 비례대표 국회의원 국민공천심사단 투표방법!,2020-03-09T13:06:54Z,"#더불어민주당 #비례대표 #국민공천심사단
-국민공천심사 후보자 보러가기 https://theminjoo.kr/connect/people/lists/25

비례대표 국회의원 국민공천심사단 투표방법을 알아봅시다!
*이 영상은 휴대폰 세로화면에 최적화된 영상입니다",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,38918,711,0,116,https://www.youtube.com/watch?v=2Jy5vpYYZuk
2JZWBW2bF_0,[씀] 9월 23일 민주당 최고위원회의 생중계,2020-09-23T01:02:23Z,"#더불어민주당 #최고위원회의 #매주월수금
2020년 9월 23일 수요일 오전 9시 30분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1923,364,0,48,https://www.youtube.com/watch?v=2JZWBW2bF_0
2K-cHC76_lA,부동산 PF 제도 개선 방안 수립 및 민간개발 특혜 방지를 위한 제도개선 토론회,2021-11-22T09:54:23Z,"#부동산PF #화천대유 #토건비리 #송영길 #김병욱 #박완주 #진성준

부동산 PF 제도 개선 방안 수립 및 민간개발 특혜 방지를 위한 제도개선 토론회
□ 일시 : 2021년 11월 22일(월) 오전 10시 30분
□ 장소 : 국회 의원회관 정책위 회의실

00:03 김병욱 화천대유 토건비리 진상규명 특별위원회 위원장
02:51 박완주 정책위의장
04:11 진성준 의원
05:33 송영길 당대표",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,731,215,0,18,https://www.youtube.com/watch?v=2K-cHC76_lA
2k5K7x8bJRI,"2022년, 새해 복 많이 받으십시오! - 송영길 당대표 신년인사",2022-01-01T00:50:23Z,"#송영길 #신년인사 #2022 #임인년
더불어민주당 송영길 당대표가 신년인사를 드립니다!
국민여러분 새해 복 많이 받으십시오!",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1926,309,0,46,https://www.youtube.com/watch?v=2k5K7x8bJRI
2KmsjZsaG48,오징어게임이 아니라 오십억게임입니다,2021-09-27T09:58:22Z,"#화천대유 #곽상도 #오십억게임
'오징어게임'이 아닌 '오십억게임'입니다. 화천대유에서 퇴직하며 퇴직금 50억을 받은 곽상도 의원의 아들은 자신을 '오징어 게임'의 말에 비유했습니다. 넷플릭스 드라마 '오징어 게임' 속 인물들은 대개 수억 원의 빚을 지고 인생이 막장에 몰린 사람들입니다.

하지만 '오십억 게임'에 참여한 곽 씨를 비롯한 화천 대유 직원들은 아버지가 국회의원이거나 검사쯤 되어야 했습니다. 오징어 게임 속 패자에겐 죽음만이 주어졌지만, 오십억 게임에서 나올 땐 퇴직금 50억이 계좌로 쏘아졌습니다.

이게 뭡니까? 법이 정한 정당한 퇴직금도 받지 못해 노무사를 찾는 청년들에게 뭐라고 답하시겠습니까? 현재 박영수 전 특검의 딸도 퇴직금의 액수를 두고 논의 중이라니 지켜보겠습니다.

9월 27일 이동학 최고위원 최고위 발언 中

영상 속 발언 전체보기: https://theminjoo.kr/board/view/briefing/635290",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,4404,368,0,138,https://www.youtube.com/watch?v=2KmsjZsaG48
2KSHgS1Q7Ro,[씀: LIVE]  190428 사개특위 위원 기자회견🚨,2019-04-28T08:54:01Z,"[씀: 긴급Live] 국회 상황 생중계 

사개특위 위원 기자회견
4월 28일 일요일 국회 상황 생중계를 시작합니다.

- 4시 20분 : 정개특위 위원 기자회견
- 5시 : 사개특위 위원 기자회견",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,138327,5629,0,823,https://www.youtube.com/watch?v=2KSHgS1Q7Ro
2kXzo3zBOBI,당대표 후보 이재명 - 부산 합동연설회,2022-08-13T08:32:03Z,"#이재명 #부산 #합동연설회
2022년 8월 13일 토요일 오후 4시 30분
*재생목록 순서는 연설순서입니다",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,7018,819,0,104,https://www.youtube.com/watch?v=2kXzo3zBOBI
2luIkwrIztY,신뢰받지 못하는 '무정부보다 못한 무능정부'ㅣ최고위원회의,2023-06-02T00:34:34Z,"#무정부 #무능정부 #윤석열 
2023년 6월 2일 금요일 최고위원회의",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1928,506,0,22,https://www.youtube.com/watch?v=2luIkwrIztY
2O-8_jHCjCI,가상자산 거래소 현장 간담회 동시 생중계,2022-01-19T02:55:28Z,"#이재명 #나를위해_이재명 #더불어민주당

2022년 1월 19일 수요일 오전 10시 30분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1056,309,0,52,https://www.youtube.com/watch?v=2O-8_jHCjCI
2oDz0J6zo50,당대표 후보 강훈식 - 부산 합동연설회,2022-08-13T08:31:58Z,"#강훈식 #부산 #합동연설회
2022년 8월 13일 토요일 오후 4시 30분
*재생목록 순서는 연설순서입니다",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,97,10,0,0,https://www.youtube.com/watch?v=2oDz0J6zo50
2Os0atQ8bco,'독도'를 넘보는 일본에게 노무현 대통령이 전한 강경한 경고,2021-03-01T00:00:18Z,"#델리민주 #노무현 #독도 #독도는우리땅 #일본  
한국 현대사 속 민주당의 발자취를 찾아보는
위대한유산 
2006년 4월 25일
전국 생중계로 전한 대통령 긴급담화
""독도는 우리땅입니다 

40년 통한의 역사가 뚜렷하게 새겨져 있는 
역사의 땅입니다"" 

경제,외교력을 앞세워 
역사를 왜곡하고 독도 영유권을 주장하며 
국제여론을 호도해온 일본

준엄하고 강력한 메시지를 전했던 
노무현 대통령 역사의 순간

기획 : 델리민주
제작 : 사려니필름",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,15485,634,0,122,https://www.youtube.com/watch?v=2Os0atQ8bco
2PBXChn_ynw,강서 현장최고위원회의 생중계 - 9월 15일,2023-09-15T01:07:19Z,"10월 11일 구청장 보궐선거가 치러지는 서울 강서구, 현장 최고위원회의
2023년 9월 15일 오전 9시 15분",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,15827,1912,0,127,https://www.youtube.com/watch?v=2PBXChn_ynw
2Psg74r3k_o,국가원수가 되고 싶었던 김건희 여사?! 트위터 마크가 뭐라고 외교부까지...,2023-08-14T07:54:41Z,#트위터 #X #회색 체크마크 #국가원수 #김건희 #윤석열 #외교부 #더불어민주당 #민주당 #박찬대,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,72564,3481,0,225,https://www.youtube.com/watch?v=2Psg74r3k_o
2qeaW3NV3tg,오미크론은 언제 끝날까? 대책은? - 비트주세요 EP.05,2022-02-10T10:13:22Z,"#비트주세요 #오미크론 #코로나19
2022년 2월 10일 목요일 오후 6시 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1090,248,0,2,https://www.youtube.com/watch?v=2qeaW3NV3tg
2QRMT5BD-iU,8월 8일 비상대책위원회의 생중계,2022-08-08T00:54:39Z,"#더불어민주당 #비상대책위원회
2022년 8월 8일 월요일 오전 9시 30분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1508,180,0,23,https://www.youtube.com/watch?v=2QRMT5BD-iU
2Rn7l08Ybz0,유동규 전 본부장 석방의 진실은 무엇입니까? (임선숙 최고위원),2022-10-25T06:00:57Z,,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,9897,630,0,17,https://www.youtube.com/watch?v=2Rn7l08Ybz0
2ro6x_hFIKE,‘날리면’ 시즌 2 시작하는 것입니까? #YTN돌발영상 #언론탄압 #이재명 #정청래 #고민정,2022-12-21T08:46:57Z,,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,6146,449,0,17,https://www.youtube.com/watch?v=2ro6x_hFIKE
2rSMAKkv8h0,퇴사가 끝이 아니야~ 눈치 보이는 경력증명서 발급? | 나를 위해 #이재명 소확행 #shorts ✺◟(ت)◞✺,2022-01-12T06:15:00Z,"헤어지기도 힘들었는데, 다시 만나야하는 X-직장 ᕕ(ꐦ°᷄д°᷅)ᕗ
그러나 새 출발을 위해 꼭 필요한 경력증명서!
이제 온라인으로 간편하게 증명합니다!

#경력증명서 #앞으로 온라인으로 간편하게 #제대로
#나를위해 #이재명",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3167,263,0,14,https://www.youtube.com/watch?v=2rSMAKkv8h0
2sg_dF529QU,[씀:LIVE] 4월 24일 최고위원회의 생중계,2020-04-24T01:26:36Z,"#더불어민주당 #최고위원회의 #코로나19
4월 24일 금요일 오전 9시 30분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2856,548,0,56,https://www.youtube.com/watch?v=2sg_dF529QU
2Sh_HUMp5Mk,"강력한 태풍 '카눈' 예보, 더 이상 ‘인재(人災)’로 인한 인명피해가 있어서는 안됩니다ㅣ제9차 확대간부회의",2023-08-09T01:46:09Z,"#확대간부회의 #태풍 #카눈 
2023년 8월 9일 수요일 오전 9시 30분",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3135,646,0,40,https://www.youtube.com/watch?v=2Sh_HUMp5Mk
2tdWREbFt4g,"수험생 여러분, 이제 노력의 열매를 거둘 시간입니다!",2020-12-02T08:20:15Z,"#더불어민주당 #수능 #1203
내일은 대입 수능 날입니다.
수험생 한 분, 한 분께 응원을 보내 드립니다.
여러분은 코로나19로 그 어느 해보다 힘들게 시험을 준비해 오셨습니다.
그래도 여러분은 꿋꿋하게 이겨내셨습니다. 여러분이 대견하고 자랑스럽습니다. 이제 노력의 열매를 거둘 시간입니다. 스스로를 믿으시고 마지막까지 최선을 다하시기 바랍니다.
수험생 여러분, 파이팅!!!
- 이낙연 더불어민주당 당대표",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1115,239,0,70,https://www.youtube.com/watch?v=2tdWREbFt4g
2tLtYqky4WU,오늘부터 우리 모두는 하나입니다,2021-10-14T07:54:25Z,"#더불어민주당 #대선 #20대대통령선거

더불어민주당은 '원팀' 정신으로 4기 민주정부 창출을 위해 함께 뛸 것입니다.",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,6117,292,0,651,https://www.youtube.com/watch?v=2tLtYqky4WU
2tXMJa46nec,“여성 앞으로 행복 제대로” #AI이재명,2022-02-22T08:29:18Z,#AI이재명 #여성의_행복을_위해_이재명 #여성_앞으로 #행복_제대로,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,202,25,0,1,https://www.youtube.com/watch?v=2tXMJa46nec
2u4wrCVf_Ng,"거짓말로 뻔뻔하게 남 탓하는 사람, 어떻게 생각해? #열받게왜그램",2024-02-08T04:28:58Z,"#열받으면? #투표해 #열받으면? #심판해!

윤석열정권 2년 실정, 열받는다고요? 😡
투표해 주세요!

4월 10일만 기다린다고요?
민주당을 응원해 주세요! 💙

민주당이 국민의 '열받은 민심'을 받들어 국민과 함께 윤석열정권 심판하겠습니다!

#열받게왜그램 🤷‍♂️🤷‍♀️ 
https://letsgominjoo.com/",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,779,181,0,8,https://www.youtube.com/watch?v=2u4wrCVf_Ng
2uHzkNEG10A,[씀] 대수다 Live 첫 방송이 시작됩니다,2018-12-21T02:54:35Z,"대변인들의 수다 
12월21일 
Live 방송

무선 마이크의 주파수 문제로 음향 문제가 있었습니다. 
미흡한 점 개선하여 다음주에 돌아오겠습니다.",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,11826,1702,0,234,https://www.youtube.com/watch?v=2uHzkNEG10A
2WHD6XSHD5Y,지역을 위해서가 아니라??? 출마의도가 좀... 그럼 따라가시지...,2022-05-27T11:26:37Z,#안철수 #분당구갑 #지방선거 #보궐선거 #김병관,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,5736,348,0,69,https://www.youtube.com/watch?v=2WHD6XSHD5Y
2xFlhGEuW7Y,"김동연 경기도지사 후보, 이재준 고양시장 후보 집중유세 - 박지현 위원장",2022-05-22T11:19:33Z,"#지방선거 #지원유세
2022년 5월 22일 오후 7시  생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2355,384,0,27,https://www.youtube.com/watch?v=2xFlhGEuW7Y
2yHmf5Zkgc0,일회용품 안돼! 지구는 내가 지킨다! ( ง ᵒ̌ ∽ᵒ̌)ง⁼³₌₃| #이재명 #소확행 #Shorts,2022-01-27T09:33:12Z,빛의 속도로 증가하는 쓰레기 증가속도! 이재명이 분리수거의 기준을 새롭게 제시합니다. (*＾▽＾)／ #더불어민주당 #플라스틱_제로 #환경보호 #대선공약,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,5328,668,0,27,https://www.youtube.com/watch?v=2yHmf5Zkgc0
2YoMqnEDvVc,더불어민주당 의원총회 생중계 - 4월 20일,2023-04-20T06:17:38Z,"#더불어민주당 #의원총회
2023년 4월 20일 목요일 오후 3시 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,4341,776,0,25,https://www.youtube.com/watch?v=2YoMqnEDvVc
3-JPKI3T2NY,"[홈트] 집에서 층간소음 걱정 없이! 당뇨, 고혈압, 지방간, 코로나 이겨내는 1분 운동!",2020-04-06T05:51:00Z,"#더불어민주당 #더불어시민당 #홈트

더불어민주당이 제안하는 사회적 거리두기 프로젝트 1편
집에서 스쿼트 15개 도전!!!
더 이상의 설명은 생략한다",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,16622,722,0,63,https://www.youtube.com/watch?v=3-JPKI3T2NY
3_6I1wGJ_vY,‘위기를 넘어 희망으로' 대전 더불어민주당 콘서트 '사람과 미래' 생중계,2024-02-04T08:09:33Z,"#위기를넘어희망으로 #민주당콘서트 #사람과미래
2024년 2월 4일 일요일 오후 3시 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,27343,4365,0,45,https://www.youtube.com/watch?v=3_6I1wGJ_vY
31uYLc6GcBY,3월 18일 더불어민주당 비상대책위원회의 생중계,2022-03-18T01:09:16Z,"#더불어민주당 #비상대책위원회
2022년 3월 18일 금요일 오전 9시 30분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,4700,385,0,180,https://www.youtube.com/watch?v=31uYLc6GcBY
3298xSzcE_w,이재명-김동연 대선후보 정책토론회 생중계,2022-02-02T11:11:43Z,"#이재명 #나를위해_이재명 #더불어민주당
CBS ""한판승부"" 이재명-김동연 대선후보 정책토론회

2022년 2월 2일 수요일 오후 6시 25분 생중계",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,31977,3747,0,180,https://www.youtube.com/watch?v=3298xSzcE_w
32ar2fr4aK4,[씀] 이낙연 대표 성격분석 2분 요약 (feat. 이명박 전대통령 & Bill Clinton ),2020-10-29T06:11:59Z,"#더불어민주당 #이낙연 #당대표
이낙연 당대표 특별대담 하이라이트 영상
전체영상 바로가기: https://youtu.be/f9CSLrSu6rM",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,2142,92,0,13,https://www.youtube.com/watch?v=32ar2fr4aK4
32M3jHrXZZc,윤석열 정부 2년차…라면·김밥 만원 시대,2023-06-07T06:53:17Z,#더불어민주당 #이재명,UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,3988,596,0,45,https://www.youtube.com/watch?v=32M3jHrXZZc
34Kji5wgjeg,〈어머니의 따뜻한 품〉 -  소년공 이재명이 쏘아 올린 희망 공약 (1편),2022-02-27T07:28:27Z,"따뜻하고 감동적인 소년공 이재명의 삶과 그가 꿈꾼 세상.
진정성 있는 목소리와 감동적인 영상 메시지를 총 5편으로 전합니다.

#이재명 #대선공약 #소년공 #어머니 #다큐멘터리 #방송연설 #희망",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,1725,302,0,23,https://www.youtube.com/watch?v=34Kji5wgjeg
34ue5BGvbTA,"[씀:칭찬해LIVE] 나경원, 네 죄를 알려주마!",2019-11-29T06:33:20Z,"[씀:됐고, 칭찬해 LIVE] 11월 29일 생방송 
김현 사무부총장, 최민희 청와대 정책기획위원 출연",UCoQD2xsqwzJA93PTIYERokg,델리민주 Daily Minjoo,9291,2349,0,61,https://www.youtube.com/watch?v=34ue5BGvbTA
